game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win,ovr_rating_bpi,ovr_rating_kenpom,ovr_rating_torvik,wab,off_rating_bpi,off_rating_kenpom,off_rating_torvik,def_rating_bpi,def_rating_kenpom,def_rating_torvik,efg%_off,ftr_off,reb%_off,to%_off,efg%_def,ftr_def,reb%_def,to%_def,2p%_off,3p%_off,eff_off,ft%_off,2p%_def,3p%_def,eff_def,ft%_def,height_eff,size,bench,adj_tempo,s_s,s_a,s_b,s_c,s_d,s_f,a_s,a_a,a_b,a_c,a_d,a_f,b_s,b_a,b_b,b_c,b_d,b_f,c_s,c_a,c_b,c_c,c_d,c_f,d_s,d_a,d_b,d_c,d_d,d_f,f_s,f_a,f_b,f_c,f_d,f_f
20082311,2311,2008,South,Second Round,6,2008 Marquette,3,2008 Stanford,81,82,-1,163,0,0.1,-2.0919,-0.000605316,-2.885169227,-0.3,1.596666844,0.156207395,0.4,-4.180095858,-0.247903853,6.7,3.9,9.2,0.9,-3.9,0.5,-5.6,5.4,7.5,2.4,16.0837,3.8,-1.6,-6.5,-15.8499,-1.8,-5.13,-2.19,-4.05,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082312,2312,2008,South,Second Round,7,2008 Miami FL,2,2008 Texas,72,75,-3,147,0,-3.3,-10.4556,-0.095186984,-6.802014809,3.8,6.799694843,4.521152758,-7.2,-17.47749671,-15.18506183,3.1,9.7,1.7,0.6,-4.5,2.7,-1.9,6.6,2.3,4.6,8.8694,7.6,-4.7,-2.7,-15.1153,-1.3,-0.71,1.39,18.59,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082409,2409,2008,West,Second Round,1,2008 UCLA,9,2008 Texas A&M,51,49,2,100,1,6.6,10.9727,0.04826078,7.687174169,-0.3,10.54127264,6.691513958,6.8,1.401127042,2.582574808,7.7,11.2,11,1.5,-3.9,-17,-9.2,3.6,11.1,-0.1,19.7561,7,-4.4,-1.4,-15.8206,4.3,-1.32,-0.53,-9.45,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082410,2410,2008,West,Second Round,12,2008 Western Kentucky,13,2008 San Diego,72,63,9,135,1,6.2,9.53176,0.200181771,4.140033755,3.8,7.949620685,3.043586682,2.3,1.580093897,6.076301008,4.7,2.7,6.9,-2.5,-2.4,11.7,0.6,3.7,3.1,5.2,14.9423,4.4,-2.6,-1.6,-4.5535,3,0.6,0.62,11.16,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20082411,2411,2008,West,Second Round,6,2008 Purdue,3,2008 Xavier,78,85,-7,163,0,-4.4,-4.2563,-0.032115722,-0.853759195,-2.5,3.385923545,0.417212641,-1.9,-7.24591213,-4.369413052,2.2,6.1,3.3,-0.6,-6.1,0.7,-5.5,6.3,0.7,3.5,8.4479,3.3,-5.6,-4.2,-23.1108,-8.8,1.3,0.91,3.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20082412,2412,2008,West,Second Round,7,2008 West Virginia,2,2008 Duke,73,67,6,140,1,-1.6,-7.4885,-0.047715575,-6.265876253,4.6,2.229899415,0.450493127,-6.1,-10.41122655,-8.75071742,4,5.1,0.6,-8.6,-6.4,-1.5,-2.9,5.1,3.5,3,18.1888,1.4,-6.7,-3,-17.8421,-4.7,2,0.88,-6.59,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092109,2109,2009,Midwest,Second Round,1,2009 Louisville,9,2009 Siena,79,72,7,151,1,9.7,13.6939,0.171506556,7.799196811,9.1,7.678076069,7.328582374,0.7,9.104006703,9.254596465,2.8,8.1,-0.1,-3.6,-7.6,-4.9,-2.1,5.5,2.2,2.2,9.082,-4.2,-8.8,-3.1,-19.0674,1.7,5.17,0.66,10.87,-2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092110,2110,2009,Midwest,Second Round,12,2009 Arizona,13,2009 Cleveland St.,71,57,14,128,1,0.1,4.3091,0.076974077,1.975250568,-0.5,9.394802376,7.178893618,0.6,-5.640367191,-1.890526712,7.3,-0.1,2.2,-5.1,3.9,-11.6,0.6,-1,6.2,6.7,18.8421,5.2,2,4.5,5.1,-2.3,3.15,0.67,-8.06,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20092111,2111,2009,Midwest,Second Round,11,2009 Dayton,3,2009 Kansas,43,60,-17,103,0,-8,-13.71241,-0.177295707,-4.184762891,-6.5,-5.964207867,-9.098157239,-1.5,-8.07965528,-5.320025118,3.1,2.5,8.9,1.1,-7.9,-3.8,-7.3,1.4,5.3,-0.4,7.9031,-7.2,-7.6,-6.3,-17.573,-2.7,-0.12,0.42,14.12,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20092112,2112,2009,Midwest,Second Round,10,2009 USC,2,2009 Michigan St.,69,74,-5,143,0,-4.2,-5.1242,-0.038282463,-4.919822178,-3.8,-1.745615388,-3.402440007,-0.3,-3.763452681,-1.037696166,3.4,6.8,11.3,0.6,-3.6,-9.7,-10.2,-1.4,4.1,0.9,10.0516,-3.1,-4.8,-1.6,-10.5401,1.2,-0.34,1.96,-14.28,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092209,2209,2009,West,Second Round,1,2009 Connecticut,9,2009 Texas A&M,92,66,26,158,1,10.8,13.6685,0.126015216,6.865773452,8.5,12.19306769,10.71854765,2.5,3.506672816,4.148981538,2.6,15.6,10.2,-0.4,-7.7,-28.3,-5.3,-2.1,4.7,-1.2,11.3964,-0.7,-7.6,-5.4,-16.0003,1.8,3.15,0.66,-5.69,1.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092210,2210,2009,West,Second Round,5,2009 Purdue,4,2009 Washington,76,74,2,150,1,1.7,0.0279,0.007769773,-1.027790094,5.7,0.04939073,-2.09216636,-3.8,0.622903799,3.24890878,3.6,0.2,-1.3,-2.6,-5.2,-14.2,-10.5,2.6,3.8,1.8,9.4785,2.3,-7,-1.3,-18.292,-3.1,3.09,1.51,-1,-6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092211,2211,2009,West,Second Round,6,2009 Marquette,3,2009 Missouri,79,83,-4,162,0,-4,-2.5016,-0.025868958,-2.675416057,7.7,7.223410891,5.510839782,-11.6,-10.44573338,-9.013298643,5.5,5.7,0.5,-9.3,-1.9,-6.1,-4.2,5.1,5,4.1,21.8165,5.3,-2.3,-0.8,-12.1798,0.3,-4.42,-2.34,-11.23,-2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092212,2212,2009,West,Second Round,10,2009 Maryland,2,2009 Memphis,70,89,-19,159,0,-9.2,-16.1515,-0.145339858,-6.921779682,-4.6,-14.26794472,-14.9169275,-4.6,-5.955543163,-3.095663971,6.4,-6.6,4.7,-5.1,-1.8,-9.9,-1.3,4.3,6.7,3.8,19.7217,7.9,-4.4,2.4,-10.049,-1.2,-3.59,-1.32,1.56,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092309,2309,2009,East,Second Round,1,2009 Pittsburgh,8,2009 Oklahoma St.,84,76,8,160,1,7,11.7122,0.077608441,5.880164281,12.2,18.7047602,17.16095398,-5.3,-6.371710724,-5.679415485,3.5,-9.4,12.5,-2.9,-6.6,-9.7,1,2.7,4.2,1.4,15.204,-2.5,-5.5,-4.9,-15.1717,-5.1,1.78,0.74,5.85,-5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092310,2310,2009,East,Second Round,12,2009 Wisconsin,4,2009 Xavier,49,60,-11,109,0,-2.9,-1.13,-0.019047033,-2.559776334,-6.7,5.232139851,2.283195608,3.8,-6.870316167,-4.002013014,6.5,1.8,4.4,-1.3,-3.6,-13.2,-11.1,-2.3,6.4,3.9,15.8128,6.1,0.1,-7.7,-8.3189,4.1,-2.38,-1.18,-4.89,-8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092311,2311,2009,East,Second Round,6,2009 UCLA,3,2009 Villanova,69,89,-20,158,0,-2.2,3.4055,0.028123973,-1.513283344,5.1,11.19493662,10.02284625,-7.2,-8.219377379,-5.22256917,8.6,-7.6,6.3,-3.4,-1.7,-7.8,-4.6,5.1,9.1,5.9,20.0472,4,-1.8,-0.6,-13.1128,-4.8,0.48,-0.01,1.04,-3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092312,2312,2009,East,Second Round,7,2009 Texas,2,2009 Duke,69,74,-5,143,0,-6.9,-6.8209,-0.049816032,-5.242202887,-1.2,2.63978885,-0.646345941,-5.6,-9.400306777,-6.551646571,0.7,7.6,6,-5.2,-5,-4.8,-4.8,2.5,2,-2,11.9948,-1.9,-6.7,-0.9,-15.6172,-5.3,0.1,-1.48,-3.31,-1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092409,2409,2009,South,Second Round,1,2009 North Carolina,8,2009 LSU,84,70,14,154,1,11.4,13.8477,0.108257151,5.218819379,16.4,18.33294841,16.75239006,-5,-4.291617002,-3.166497314,7.7,4.4,10.1,-2.1,-2.4,-11,-5.7,3.1,7.1,6.2,22.2672,7.8,-2.8,-1.9,-12.6424,-2.4,1.39,-0.47,3.03,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092410,2410,2009,South,Second Round,12,2009 Western Kentucky,4,2009 Gonzaga,81,83,-2,164,0,-11.9,-18.92247,-0.294782965,-6.456564669,1.3,-0.131594003,-4.450903817,-13.2,-19.62168027,-16.80463163,9.1,4.7,7,-1.9,-6,-2.6,0,3.5,11.2,3.3,19.4206,0.4,-5.3,-5.1,-13.609,-2.1,-5.8,-1.99,-2.58,-2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20092411,2411,2009,South,Second Round,6,2009 Arizona St.,3,2009 Syracuse,67,78,-11,145,0,-0.8,1.7451,0.015128959,-1.176203901,3.7,12.71694287,10.25632086,-4.5,-10.85544939,-8.028271887,9.5,11.9,-6,-0.7,-7.8,-9.8,-5.8,-0.8,9.1,7.1,15.0629,10.3,-8.8,-4,-11.1485,9.4,-3.45,-0.66,-4.93,-10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20092412,2412,2009,South,Second Round,10,2009 Michigan,2,2009 Oklahoma,63,73,-10,136,0,-6.2,-8.7898,-0.092726307,-6.54707741,-0.4,6.352767741,4.089885779,-5.8,-15.38209276,-13.27814577,4.5,-1.3,-3.2,-0.5,-5.7,-17.3,-4.2,1.7,8,-0.9,8.3534,7.3,-5.6,-4.1,-12.871,4.5,-2.87,-1.59,15.61,-6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102109,2109,2010,Midwest,Second Round,1,2010 Kansas,9,2010 Northern Iowa,67,69,-2,136,0,10.9,14.2473,0.084363707,7.806783529,0.5,8.450516636,8.28069441,10.5,6.463586033,5.877113682,8.9,13.9,12.3,-2.1,-6.7,-5.2,1,2.5,8,7.7,24.5063,1.1,-7.7,-2.3,-15.9672,-7.7,1.79,0.6,-3.69,10.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102110,2110,2010,Midwest,Second Round,5,2010 Michigan St.,4,2010 Maryland,85,83,2,168,1,-3,-2.4051,-0.012782306,0.18598591,3,6.88970245,5.514651855,-6,-8.868128479,-7.168783271,7.2,7.2,3.4,-0.5,-5.4,-4,-6.9,2.7,10.4,0.1,12.275,-1.9,-4.6,-6.3,-16.178,-0.8,-0.64,-1.29,5.65,-3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102111,2111,2010,Midwest,Second Round,6,2010 Tennessee,14,2010 Ohio,83,68,15,151,1,9.6,10.03901,0.231418224,11.47820422,8.8,5.034342513,4.87540811,0.8,6.285171844,7.981128837,4.2,0,-1.4,-2.7,-4,0.1,0.7,5.6,5.5,0.9,5.7238,-3.4,-0.8,-6.5,-12.3691,-3.7,0.3,1.27,10.95,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20102112,2112,2010,Midwest,Second Round,10,2010 Georgia Tech,2,2010 Ohio St.,66,75,-9,141,0,-4.6,-7.4356,-0.046105582,-4.274006358,-2,0.251821489,-0.275085342,-2.6,-7.492136741,-5.801795167,3.2,10.6,9.8,1.4,-12.7,-1,4.9,4,3.9,2.4,7.8549,-6.4,-13.5,-7.6,-20.1278,-2.2,3.95,0.62,19.89,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102209,2209,2010,West,Second Round,1,2010 Syracuse,8,2010 Gonzaga,87,65,22,152,1,9.8,10.7952,0.078372929,4.963048169,11.9,13.54807444,10.21343271,-2,-1.976281266,0.13662718,10.9,3.5,8.6,2.8,-8.3,-24,2.6,4.1,12.6,5.1,17.3597,1.9,-8.3,-5.5,-16.444,-2.8,-2.6,0.24,-0.14,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102210,2210,2010,West,Second Round,5,2010 Butler,13,2010 Murray St.,54,52,2,106,1,1.6,5.4439,0.10541004,4.414297306,-3.2,4.775303095,3.500100199,4.8,1.282866406,4.192934313,8.1,13.7,-2.1,-5.2,-9.2,-7.1,-12,-0.3,11.6,0.2,18.6272,4.9,-9.1,-6.3,-19.3103,-1.2,-0.59,0.41,-12.82,-3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102211,2211,2010,West,Second Round,6,2010 Xavier,3,2010 Pittsburgh,71,68,3,139,1,0.9,1.0503,0.014186669,-0.79456726,2.4,6.697694553,5.918030765,-1.4,-5.981422842,-4.36517934,8,9.6,3.4,1.4,-3.9,-9.4,-7.9,-1.3,7.4,5.9,14.2614,5.7,-2.4,-4.9,-11.0386,-3.9,3.27,0.83,-0.87,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102212,2212,2010,West,Second Round,7,2010 BYU,2,2010 Kansas St.,72,84,-12,156,0,-0.1,-0.4525,-0.012352079,-2.646594702,9.3,6.803719561,5.351324775,-9.5,-7.702248201,-7.384566024,8.2,-9.1,-2.2,-7.7,-4.3,-15.7,-14,1.8,5.9,8.5,20.0374,9.3,-4.8,-2.1,-17.8825,1,-0.47,0.45,3.17,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102309,2309,2010,East,Second Round,1,2010 Kentucky,9,2010 Wake Forest,90,60,30,150,1,7.7,10.0143,0.090471546,7.631542946,8.6,5.444773926,4.327221695,-0.9,5.073936683,5.908545934,10,4.9,6.9,0.9,-3.9,-13.3,-6.5,-1.2,10.9,5.2,17.2175,-1.9,-6.2,0.4,-8.579,4.1,-3.13,0.7,3.1,-0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102310,2310,2010,East,Second Round,12,2010 Cornell,4,2010 Wisconsin,87,69,18,156,1,-5.4,-12.012,-0.146102074,-1.815989181,-6.7,4.12756322,1.748901231,1.3,-17.25490484,-15.72981275,10.4,-7.7,6.2,-1.6,-4,6.6,-0.7,6.2,5.7,10.3,21.1354,4.1,-4.7,-0.8,-13.5161,-1.6,2.49,0.9,3.77,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102311,2311,2010,East,Second Round,11,2010 Washington,3,2010 New Mexico,82,64,18,146,1,1.7,0.5258,0.008174373,-3.794865818,8.4,8.161090884,7.675905125,-6.8,-7.306790106,-7.170546332,0,6.4,10.6,-2.8,-4.8,0.8,-4.2,5.6,0.5,-0.6,10.5252,5,-1.9,-6.3,-16.222,0.6,-0.64,-1.2,6.31,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102312,2312,2010,East,Second Round,10,2010 Missouri,2,2010 West Virginia,59,68,-9,127,0,-2.8,-6.0535,-0.02454395,-6.416414949,0.4,0.930642,2.270888295,-3.2,-6.741459456,-5.862201763,2.6,-7.1,3.6,-2.8,-3.7,0.5,-4.5,9.2,1.1,3.8,9.5411,3.8,-3.5,-2.8,-20.0941,0.4,0.18,-1,12.28,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102409,2409,2010,South,Second Round,1,2010 Duke,8,2010 California,68,53,15,121,1,10.8,9.3167,0.051167809,6.69343459,12.3,16.97892758,15.73296781,-1.7,-6.003600199,-5.85011754,2,3.9,9.7,-2.5,-9.5,-0.7,-2.7,4.4,-1.6,6.1,15.0966,6.6,-7.9,-9.1,-22.9875,-7.2,3.94,2.33,-3.89,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102410,2410,2010,South,Second Round,5,2010 Texas A&M,4,2010 Purdue,61,63,-2,124,0,-3.7,-2.4472,-0.032652053,-2.203864868,-4.9,-1.328764502,-3.507485493,1.2,-2.000972991,-0.744126264,4.4,12.5,2.5,-5.4,-2.5,-2.4,-0.2,4.6,7.2,-2.1,15.4872,-4.7,-5.1,2,-9.5358,-2.4,1.28,-0.03,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102411,2411,2010,South,Second Round,11,2010 Old Dominion,3,2010 Baylor,68,76,-8,144,0,-4.1,-5.7584,-0.038449801,-4.788957157,-5.7,2.560778064,1.626373381,1.5,-7.519132079,-6.158779941,4.3,-4.5,9.8,2.4,-9.3,-6.8,-8.7,1.9,7.9,-2.2,7.6742,-3.1,-7.7,-8.6,-23.0967,-6.9,-3.66,-0.49,7.18,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20102412,2412,2010,South,Second Round,10,2010 Saint Mary's,2,2010 Villanova,75,68,7,143,1,-5.8,-3.5697,-0.047761887,-3.460416648,7.7,11.83565981,10.09290874,-13.6,-15.51788835,-15.23890106,8.5,-16.9,2,-3.9,-7.2,-12.6,-7.1,-2.8,7.3,7.3,15.82,6,-4.4,-9.3,-15.9277,-10.5,3.7,1.16,-18.98,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20112109,2109,2011,East,Second Round,1,2011 Ohio St.,8,2011 George Mason,98,66,32,164,1,10.7,13.9224,0.112268845,10.50133585,5.8,18.33539121,17.87123351,4.9,-3.873573823,-0.144495913,10.2,5.8,4.1,-5.1,-5.2,-18.4,-4.7,6.5,8,10,25.2146,2.3,-3.8,-5.8,-18.7916,3.8,1.89,1.16,-9.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
