game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win,ovr_rating_bpi,ovr_rating_kenpom,ovr_rating_torvik,wab,off_rating_bpi,off_rating_kenpom,off_rating_torvik,def_rating_bpi,def_rating_kenpom,def_rating_torvik,efg%_off,ftr_off,reb%_off,to%_off,efg%_def,ftr_def,reb%_def,to%_def,2p%_off,3p%_off,eff_off,ft%_off,2p%_def,3p%_def,eff_def,ft%_def,height_eff,size,bench,adj_tempo,s_s,s_a,s_b,s_c,s_d,s_f,a_s,a_a,a_b,a_c,a_d,a_f,b_s,b_a,b_b,b_c,b_d,b_f,c_s,c_a,c_b,c_c,c_d,c_f,d_s,d_a,d_b,d_c,d_d,d_f,f_s,f_a,f_b,f_c,f_d,f_f
20145517,5517,2014,Final Four,Final Four,7,2014 Connecticut,1,2014 Florida,63,53,10,116,1,-6.5,-8.6944,-0.061495287,-6.969702706,-9.7,-1.760006289,-1.016514586,3.3,-7.80140089,-8.06952925,6.3,6,2.4,-4.3,-8.8,-7.9,-2.2,1.7,5.1,5.4,16.7398,7.2,-9.9,-3.9,-16.1492,0.4,2.62,0.03,-1.73,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155516,5516,2015,Final Four,Final Four,1,2015 Kentucky,1,2015 Wisconsin,64,71,-7,135,0,2.2,3.9082,0.009070794,1.70038361,-1,14.07783446,10.46785273,3.2,-7.535495916,-6.56447213,5.1,22.7,16.7,-0.3,-14.9,-4,-0.3,9.4,7.5,-1,21.4454,4.1,-16,-8.3,-36.8354,-11.3,1.84,0.11,18.66,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155517,5517,2015,Final Four,Final Four,7,2015 Michigan St.,1,2015 Duke,61,81,-20,142,0,-8.7,-8.3861,-0.044039309,-7.583436736,1.6,10.64919777,7.313751548,-10.2,-19.04742831,-16.5581348,6.4,7,4.5,-0.8,-11.2,-2.5,-11.4,0.2,4.5,6.6,13.0761,-6.3,-12.2,-6.3,-22.589,2.6,-3.9,-1.35,6.32,-3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155618,5618,2015,Final Four,Championship,1,2015 Wisconsin,1,2015 Duke,63,68,-5,131,0,-0.7,4.2177,0.008011932,0.70122952,4.4,21.49119777,18.89548435,-5.1,-17.06083446,-16.02359923,7.2,10.7,1.8,-6.3,-10.2,-19.1,-13.7,-0.1,8,3.7,22.7171,6.7,-12.3,-2.6,-26.0344,-1,2.03,1.62,-4.21,-7.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20165516,5516,2016,Final Four,Final Four,2,2016 Villanova,2,2016 Oklahoma,95,51,44,146,1,5,1.8981,0.02068122,1.079731964,4.1,10.11568987,11.148077,0.9,-8.057457183,-6.956172935,7.9,7,-1.2,-1.2,-8.2,-2.2,-1.8,2.4,12.4,0.4,15.9149,9.9,-4.2,-9.1,-17.432,-6.5,-0.87,0.31,7.4,-3.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20165618,5618,2016,Final Four,Championship,2,2016 Villanova,1,2016 North Carolina,77,74,3,151,1,1.2,-1.2908,0.017179187,0.422983133,4.1,10.88865273,12.83880227,-2.8,-11.91145718,-9.479089735,6.9,4.6,-1.3,-2.2,-5.8,-0.8,-11.1,5,12.7,-1.6,14.9233,7.8,-10,2.1,-22.431,-7.5,-3.17,-0.43,-2.38,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20165517,5517,2016,Final Four,Final Four,1,2016 North Carolina,10,2016 Syracuse,83,66,17,149,1,7.7,12.1878,0.081629691,8.82778579,4.3,16.43463278,14.4222584,3.3,-3.946652732,-4.740034774,4.6,2.8,4.5,-5.2,-3,-5.8,-3.1,0.3,5.2,1,16.5585,7.1,-3.9,-0.1,-8.1253,1.6,2.77,-0.8,17.94,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175516,5516,2017,Final Four,Final Four,7,2017 South Carolina,1,2017 Gonzaga,73,77,-4,150,0,-9,-16.0236,-0.087046495,-6.055244945,-7.5,-8.534890196,-8.746854578,-1.4,-7.737457274,-6.107589027,5.1,13.9,8.4,1.3,-13,8.5,1.7,8.6,5,3.4,15.0033,3.5,-13.1,-8.6,-28.0042,-2.7,-2.35,-1.4,0.99,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175517,5517,2017,Final Four,Final Four,3,2017 Oregon,1,2017 North Carolina,76,77,-1,153,0,-2,-4.1815,-0.03260821,-2.38793973,2.5,11.41898521,8.091483055,-4.5,-15.5789542,-13.98469657,7.1,3,6.9,-1.7,-6.2,-6.5,-12.2,3.7,8.1,3.7,15.53,-1.4,-5.3,-5.6,-21.256,0.8,-0.4,-0.51,-7.78,-3.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20175618,5618,2017,Final Four,Championship,1,2017 Gonzaga,1,2017 North Carolina,65,71,-6,136,0,1,5.0447,0.017448337,-0.630092258,2.6,14.40198521,11.86954435,-1.8,-7.994109804,-7.059669922,9.5,6.8,4.8,-2.8,-10.7,-7.1,-16.6,1.3,11.7,4,21.101,1.8,-11.1,-6.7,-30.0623,-4.9,1.62,0.57,-4.64,-1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
