game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20233113,3113,2023,South,Sweet 16,1,2023 Alabama,5,2023 San Diego St.,64,71,-7,135,0
20233113,3113,2023,South,Sweet 16,6,2023 Creighton,15,2023 Princeton,86,75,11,161,1
20233213,3213,2023,East,Sweet 16,9,2023 Florida Atlantic,4,2023 Tennessee,62,55,7,117,1
20233214,3214,2023,East,Sweet 16,3,2023 Kansas St.,7,2023 Michigan St.,98,93,5,191,1
20233313,3313,2023,Midwest,Sweet 16,1,2023 Houston,5,2023 Miami FL,75,89,-14,164,0
20233314,3314,2023,Midwest,Sweet 16,3,2023 Xavier,2,2023 Texas,71,83,-12,154,0
20233413,3413,2023,West,Sweet 16,8,2023 Arkansas,4,2023 Connecticut,65,88,-23,153,0
20233414,3414,2023,West,Sweet 16,3,2023 Gonzaga,2,2023 UCLA,79,76,3,155,1
20234115,4115,2023,South,Elite Eight,5,2023 San Diego St.,6,2023 Creighton,57,56,1,113,1
20234215,4215,2023,East,Elite Eight,9,2023 Florida Atlantic,3,2023 Kansas St.,79,76,3,155,1
20234315,4315,2023,Midwest,Elite Eight,5,2023 Miami FL,2,2023 Texas,88,81,7,169,1
20234415,4415,2023,West,Elite Eight,4,2023 Connecticut,3,2023 Gonzaga,82,54,28,136,1
