game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20151105,1105,2015,Midwest,First Round,6,2015 Butler,11,2015 Texas,56,48,8,104,1
20151106,1106,2015,Midwest,First Round,3,2015 Notre Dame,14,2015 Northeastern,69,65,4,134,1
20151107,1107,2015,Midwest,First Round,7,2015 Wichita St.,10,2015 Indiana,81,76,5,157,1
20151108,1108,2015,Midwest,First Round,2,2015 Kansas,15,2015 New Mexico St.,75,56,19,131,1
20151201,1201,2015,West,First Round,1,2015 Wisconsin,16,2015 Coastal Carolina,86,72,14,158,1
20151202,1202,2015,West,First Round,8,2015 Oregon,9,2015 Oklahoma St.,79,73,6,152,1
20151203,1203,2015,West,First Round,5,2015 Arkansas,12,2015 Wofford,56,53,3,109,1
20151204,1204,2015,West,First Round,4,2015 North Carolina,13,2015 Harvard,67,65,2,132,1
20151205,1205,2015,West,First Round,6,2015 Xavier,11,2015 Mississippi,76,57,19,133,1
20151206,1206,2015,West,First Round,3,2015 Baylor,14,2015 Georgia St.,56,57,-1,113,0
20151207,1207,2015,West,First Round,7,2015 VCU,10,2015 Ohio St.,72,75,-3,147,0
20151208,1208,2015,West,First Round,2,2015 Arizona,15,2015 Texas Southern,93,72,21,165,1
20151301,1301,2015,East,First Round,1,2015 Villanova,16,2015 Lafayette,93,52,41,145,1
20151302,1302,2015,East,First Round,8,2015 NC St.,9,2015 LSU,66,65,1,131,1
20151303,1303,2015,East,First Round,5,2015 Northern Iowa,12,2015 Wyoming,71,54,17,125,1
20151304,1304,2015,East,First Round,4,2015 Louisville,13,2015 UC Irvine,57,55,2,112,1
20151305,1305,2015,East,First Round,6,2015 Providence,11,2015 Dayton,53,66,-13,119,0
20151306,1306,2015,East,First Round,3,2015 Oklahoma,14,2015 Albany,69,60,9,129,1
20151307,1307,2015,East,First Round,7,2015 Michigan St.,10,2015 Georgia,70,63,7,133,1
20151308,1308,2015,East,First Round,2,2015 Virginia,15,2015 Belmont,79,67,12,146,1
20151401,1401,2015,South,First Round,1,2015 Duke,16,2015 Robert Morris,85,56,29,141,1
20151402,1402,2015,South,First Round,8,2015 San Diego St.,9,2015 St. John's,76,64,12,140,1
20151403,1403,2015,South,First Round,5,2015 Utah,12,2015 Stephen F. Austin,57,50,7,107,1
20151404,1404,2015,South,First Round,4,2015 Georgetown,13,2015 Eastern Washington,84,74,10,158,1
20151405,1405,2015,South,First Round,6,2015 SMU,11,2015 UCLA,59,60,-1,119,0
20151406,1406,2015,South,First Round,3,2015 Iowa St.,14,2015 UAB,59,60,-1,119,0
20151407,1407,2015,South,First Round,7,2015 Iowa,10,2015 Davidson,83,52,31,135,1
20151408,1408,2015,South,First Round,2,2015 Gonzaga,15,2015 North Dakota St.,86,76,10,162,1
20161101,1101,2016,South,First Round,1,2016 Kansas,16,2016 Austin Peay,105,79,26,184,1
20161102,1102,2016,South,First Round,8,2016 Colorado,9,2016 Connecticut,67,74,-7,141,0
20161103,1103,2016,South,First Round,5,2016 Maryland,12,2016 South Dakota St.,79,74,5,153,1
20161104,1104,2016,South,First Round,4,2016 California,13,2016 Hawaii,66,77,-11,143,0
20161105,1105,2016,South,First Round,6,2016 Arizona,11,2016 Wichita St.,55,65,-10,120,0
20161106,1106,2016,South,First Round,3,2016 Miami FL,14,2016 Buffalo,79,72,7,151,1
20161107,1107,2016,South,First Round,7,2016 Iowa,10,2016 Temple,72,70,2,142,1
20161108,1108,2016,South,First Round,2,2016 Villanova,15,2016 UNC Asheville,86,56,30,142,1
20161201,1201,2016,West,First Round,1,2016 Oregon,16,2016 Holy Cross,91,52,39,143,1
20161202,1202,2016,West,First Round,8,2016 Saint Joseph's,9,2016 Cincinnati,78,76,2,154,1
20161203,1203,2016,West,First Round,5,2016 Baylor,12,2016 Yale,75,79,-4,154,0
20161204,1204,2016,West,First Round,4,2016 Duke,13,2016 UNC Wilmington,93,85,8,178,1
20161205,1205,2016,West,First Round,6,2016 Texas,11,2016 Northern Iowa,72,75,-3,147,0
20161206,1206,2016,West,First Round,3,2016 Texas A&M,14,2016 Green Bay,92,65,27,157,1
20161207,1207,2016,West,First Round,7,2016 Oregon St.,10,2016 VCU,67,75,-8,142,0
20161208,1208,2016,West,First Round,2,2016 Oklahoma,15,2016 Cal St. Bakersfield,82,68,14,150,1
20161301,1301,2016,East,First Round,1,2016 North Carolina,16,2016 Florida Gulf Coast,83,67,16,150,1
20161302,1302,2016,East,First Round,8,2016 USC,9,2016 Providence,69,70,-1,139,0
20161303,1303,2016,East,First Round,5,2016 Indiana,12,2016 Chattanooga,99,74,25,173,1
20161304,1304,2016,East,First Round,4,2016 Kentucky,13,2016 Stony Brook,85,57,28,142,1
20161305,1305,2016,East,First Round,6,2016 Notre Dame,11,2016 Michigan,70,63,7,133,1
20161306,1306,2016,East,First Round,3,2016 West Virginia,14,2016 Stephen F. Austin,56,70,-14,126,0
20161307,1307,2016,East,First Round,7,2016 Wisconsin,10,2016 Pittsburgh,47,43,4,90,1
20161308,1308,2016,East,First Round,2,2016 Xavier,15,2016 Weber St.,71,53,18,124,1
20161401,1401,2016,Midwest,First Round,1,2016 Virginia,16,2016 Hampton,81,45,36,126,1
20161402,1402,2016,Midwest,First Round,8,2016 Texas Tech,9,2016 Butler,61,71,-10,132,0
20161403,1403,2016,Midwest,First Round,5,2016 Purdue,12,2016 Little Rock,83,85,-2,168,0
