game_id,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20231101,1101,2023,South,First Round,1,2023 Alabama,16,2023 Texas A&M-Corpus Chris,96,75,21,171,1
20231108,1108,2023,South,First Round,2,2023 Arizona,15,2023 Princeton,55,59,-4,114,0
20231106,1106,2023,South,First Round,3,2023 Baylor,14,2023 UC Santa Barbara,74,56,18,130,1
20231104,1104,2023,South,First Round,4,2023 Virginia,13,2023 Furman,67,68,-1,135,0
20231103,1103,2023,South,First Round,5,2023 San Diego St.,12,2023 Charleston,63,57,6,120,1
20231105,1105,2023,South,First Round,6,2023 Creighton,11,2023 NC St.,72,63,9,135,1
20231107,1107,2023,South,First Round,7,2023 Missouri,10,2023 Utah St.,76,65,11,141,1
20231102,1102,2023,South,First Round,8,2023 Maryland,9,2023 West Virginia,67,65,2,132,1
20231201,1201,2023,East,First Round,1,2023 Purdue,16,2023 Fairleigh Dickinson,58,63,-5,121,0
20231208,1208,2023,East,First Round,2,2023 Marquette,15,2023 Vermont,78,61,17,139,1
20231206,1206,2023,East,First Round,3,2023 Kansas St.,14,2023 Montana St.,77,65,12,142,1
20231204,1204,2023,East,First Round,4,2023 Tennessee,13,2023 Louisiana,58,55,3,113,1
20231203,1203,2023,East,First Round,5,2023 Duke,12,2023 Oral Roberts,74,51,23,125,1
20231205,1205,2023,East,First Round,6,2023 Kentucky,11,2023 Providence,61,53,8,114,1
20231207,1207,2023,East,First Round,7,2023 Michigan St.,10,2023 USC,72,62,10,134,1
20231202,1202,2023,East,First Round,8,2023 Memphis,9,2023 Florida Atlantic,65,66,-1,131,0
20231301,1301,2023,Midwest,First Round,1,2023 Houston,16,2023 Northern Kentucky,63,52,11,115,1
20231308,1308,2023,Midwest,First Round,2,2023 Texas,15,2023 Colgate,81,61,20,142,1
20231306,1306,2023,Midwest,First Round,3,2023 Xavier,14,2023 Kennesaw St.,72,67,5,139,1
20231304,1304,2023,Midwest,First Round,4,2023 Indiana,13,2023 Kent St.,71,60,11,131,1
20231303,1303,2023,Midwest,First Round,5,2023 Miami FL,12,2023 Drake,63,56,7,119,1
20231305,1305,2023,Midwest,First Round,6,2023 Iowa St.,11,2023 Pittsburgh,41,59,-18,100,0
20231307,1307,2023,Midwest,First Round,7,2023 Texas A&M,10,2023 Penn St.,59,76,-17,135,0
20231302,1302,2023,Midwest,First Round,8,2023 Iowa,9,2023 Auburn,75,83,-8,158,0
20231401,1401,2023,West,First Round,1,2023 Kansas,16,2023 Howard,96,68,28,164,1
20231408,1408,2023,West,First Round,2,2023 UCLA,15,2023 UNC Asheville,86,53,33,139,1
20231406,1406,2023,West,First Round,3,2023 Gonzaga,14,2023 Grand Canyon,82,70,12,152,1
20231404,1404,2023,West,First Round,4,2023 Connecticut,13,2023 Iona,87,63,24,150,1
20231403,1403,2023,West,First Round,5,2023 Saint Mary's,12,2023 VCU,63,51,12,114,1
20231405,1405,2023,West,First Round,6,2023 TCU,11,2023 Arizona St.,72,70,2,142,1
20231407,1407,2023,West,First Round,7,2023 Northwestern,10,2023 Boise St.,75,67,8,142,1
20231402,1402,2023,West,First Round,8,2023 Arkansas,9,2023 Illinois,73,63,10,136,1
20232109,2109,2023,South,Second Round,1,2023 Alabama,8,2023 Maryland,73,51,22,124,1
20232110,2110,2023,South,Second Round,5,2023 San Diego St.,13,2023 Furman,75,52,23,127,1
20232111,2111,2023,South,Second Round,6,2023 Creighton,3,2023 Baylor,85,76,9,161,1
20232112,2112,2023,South,Second Round,7,2023 Missouri,15,2023 Princeton,63,78,-15,141,0
20232209,2209,2023,East,Second Round,16,2023 Fairleigh Dickinson,9,2023 Florida Atlantic,70,78,-8,148,0
20232210,2210,2023,East,Second Round,5,2023 Duke,4,2023 Tennessee,52,65,-13,117,0
20232211,2211,2023,East,Second Round,6,2023 Kentucky,3,2023 Kansas St.,69,75,-6,144,0
20232212,2212,2023,East,Second Round,7,2023 Michigan St.,2,2023 Marquette,69,60,9,129,1
20232309,2309,2023,Midwest,Second Round,1,2023 Houston,9,2023 Auburn,81,64,17,145,1
20232310,2310,2023,Midwest,Second Round,5,2023 Miami FL,4,2023 Indiana,85,69,16,154,1
20232311,2311,2023,Midwest,Second Round,11,2023 Pittsburgh,3,2023 Xavier,73,84,-11,157,0
20232312,2312,2023,Midwest,Second Round,10,2023 Penn St.,2,2023 Texas,66,71,-5,137,0
20232409,2409,2023,West,Second Round,1,2023 Kansas,8,2023 Arkansas,71,72,-1,143,0
20232410,2410,2023,West,Second Round,5,2023 Saint Mary's,4,2023 Connecticut,55,70,-15,125,0
20232411,2411,2023,West,Second Round,6,2023 TCU,3,2023 Gonzaga,81,84,-3,165,0
20232412,2412,2023,West,Second Round,7,2023 Northwestern,2,2023 UCLA,63,68,-5,131,0
20233113,3113,2023,South,Sweet 16,1,2023 Alabama,5,2023 San Diego St.,64,71,-7,135,0
20233113,3113,2023,South,Sweet 16,6,2023 Creighton,15,2023 Princeton,86,75,11,161,1
20233213,3213,2023,East,Sweet 16,9,2023 Florida Atlantic,4,2023 Tennessee,62,55,7,117,1
20233214,3214,2023,East,Sweet 16,3,2023 Kansas St.,7,2023 Michigan St.,98,93,5,191,1
20233313,3313,2023,Midwest,Sweet 16,1,2023 Houston,5,2023 Miami FL,75,89,-14,164,0
20233314,3314,2023,Midwest,Sweet 16,3,2023 Xavier,2,2023 Texas,71,83,-12,154,0
20233413,3413,2023,West,Sweet 16,8,2023 Arkansas,4,2023 Connecticut,65,88,-23,153,0
20233414,3414,2023,West,Sweet 16,3,2023 Gonzaga,2,2023 UCLA,79,76,3,155,1
20234115,4115,2023,South,Elite Eight,5,2023 San Diego St.,6,2023 Creighton,57,56,1,113,1
20234215,4215,2023,East,Elite Eight,9,2023 Florida Atlantic,3,2023 Kansas St.,79,76,3,155,1
20234315,4315,2023,Midwest,Elite Eight,5,2023 Miami FL,2,2023 Texas,88,81,7,169,1
20234415,4415,2023,West,Elite Eight,4,2023 Connecitcut,3,2023 Gonzaga,82,54,28,136,1
20235516,5516,2023,Final Four,Final Four,5,2023 San Diego St.,9,2023 Florida Atlantic,72,71,1,143,1
20235517,5517,2023,Final Four,Final Four,5,2023 Miami FL,4,2023 Connecticut,59,72,-13,131,0
20235618,5618,2023,Final Four,Championship,5,2023 San Diego St.,4,2023 Connecticut,59,76,-17,135,0
